Id,Id2,Geography,Total
0600000US2708929870,2708929870,"Holt city, Marshall County, Minnesota",88
0600000US2708929888,2708929888,"Holt township, Marshall County, Minnesota",132
0600000US2708930572,2708930572,"Huntly township, Marshall County, Minnesota",77
0600000US2708937142,2708937142,"Lincoln township, Marshall County, Minnesota",117
0600000US2708937340,2708937340,"Linsell township, Marshall County, Minnesota",29
0600000US2708938942,2708938942,"McCrea township, Marshall County, Minnesota",241
0600000US2708940778,2708940778,"Marsh Grove township, Marshall County, Minnesota",143
0600000US2708941912,2708941912,"Middle River city, Marshall County, Minnesota",303
0600000US2708941930,2708941930,"Middle River township, Marshall County, Minnesota",78
0600000US2708944026,2708944026,"Moose River township, Marshall County, Minnesota",25
0600000US2708944692,2708944692,"Moylan township, Marshall County, Minnesota",98
0600000US2708944718,2708944718,"Mud Lake UT, Marshall County, Minnesota",0
0600000US2708945142,2708945142,"Nelson Park township, Marshall County, Minnesota",125
0600000US2708945520,2708945520,"Newfolden city, Marshall County, Minnesota",368
0600000US2708945538,2708945538,"New Folden township, Marshall County, Minnesota",230
0600000US2708945718,2708945718,"New Maine township, Marshall County, Minnesota",199
0600000US2708945970,2708945970,"New Solum township, Marshall County, Minnesota",325
0600000US2708947878,2708947878,"Oak Park township, Marshall County, Minnesota",131
0600000US2708948976,2708948976,"Oslo city, Marshall County, Minnesota",330
0600000US2708949696,2708949696,"Parker township, Marshall County, Minnesota",35
0600000US2708955330,2708955330,"Rollis township, Marshall County, Minnesota",115
0600000US2708960520,2708960520,"Sinnott township, Marshall County, Minnesota",24
0600000US2708962266,2708962266,"Spruce Valley township, Marshall County, Minnesota",242
0600000US2708962698,2708962698,"Stephen city, Marshall County, Minnesota",658
0600000US2708963112,2708963112,"Strandquist city, Marshall County, Minnesota",69
0600000US2708964138,2708964138,"Tamarac township, Marshall County, Minnesota",71
0600000US2708964552,2708964552,"Thief Lake township, Marshall County, Minnesota",39
0600000US2708966514,2708966514,"Valley township, Marshall County, Minnesota",149
0600000US2708966676,2708966676,"Vega township, Marshall County, Minnesota",125
0600000US2708966694,2708966694,"Veldt township, Marshall County, Minnesota",30
0600000US2708967090,2708967090,"Viking city, Marshall County, Minnesota",104
0600000US2708967108,2708967108,"Viking township, Marshall County, Minnesota",156
0600000US2708968044,2708968044,"Wanger township, Marshall County, Minnesota",75
0600000US2708968170,2708968170,"Warren city, Marshall County, Minnesota",1563
0600000US2708968206,2708968206,"Warrenton township, Marshall County, Minnesota",103
0600000US2708969772,2708969772,"West Valley township, Marshall County, Minnesota",132
0600000US2708970096,2708970096,"Whiteford township, Marshall County, Minnesota",44
0600000US2708971842,2708971842,"Wright township, Marshall County, Minnesota",116
0600000US2709110378,2709110378,"Cedar township, Martin County, Minnesota",223
0600000US2709110594,2709110594,"Center Creek township, Martin County, Minnesota",217
0600000US2709110792,2709110792,"Ceylon city, Martin County, Minnesota",369
0600000US2709117180,2709117180,"Dunnell city, Martin County, Minnesota",167
0600000US2709117522,2709117522,"East Chain township, Martin County, Minnesota",296
0600000US2709118854,2709118854,"Elm Creek township, Martin County, Minnesota",188
0600000US2709120330,2709120330,"Fairmont city, Martin County, Minnesota",10666
0600000US2709120348,2709120348,"Fairmont township, Martin County, Minnesota",318
0600000US2709122256,2709122256,"Fox Lake township, Martin County, Minnesota",256
0600000US2709122436,2709122436,"Fraser township, Martin County, Minnesota",304
0600000US2709123030,2709123030,"Galena township, Martin County, Minnesota",248
0600000US2709124884,2709124884,"Granada city, Martin County, Minnesota",303
0600000US2709131778,2709131778,"Jay township, Martin County, Minnesota",237
0600000US2709134082,2709134082,"Lake Belt township, Martin County, Minnesota",189
0600000US2709134334,2709134334,"Lake Fremont township, Martin County, Minnesota",162
0600000US2709140058,2709140058,"Manyaska township, Martin County, Minnesota",306
0600000US2709144962,2709144962,"Nashville township, Martin County, Minnesota",195
0600000US2709147212,2709147212,"Northrop city, Martin County, Minnesota",227
0600000US2709148562,2709148562,"Ormsby city, Martin County, Minnesota",56
0600000US2709151622,2709151622,"Pleasant Prairie township, Martin County, Minnesota",243
0600000US2709155258,2709155258,"Rolling Green township, Martin County, Minnesota",266
0600000US2709156500,2709156500,"Rutland township, Martin County, Minnesota",437
0600000US2709159620,2709159620,"Sherburn city, Martin County, Minnesota",1137
0600000US2709160412,2709160412,"Silver Lake township, Martin County, Minnesota",519
0600000US2709164372,2709164372,"Tenhassen township, Martin County, Minnesota",260
0600000US2709165470,2709165470,"Trimont city, Martin County, Minnesota",747
0600000US2709165668,2709165668,"Truman city, Martin County, Minnesota",1115
0600000US2709168746,2709168746,"Waverly township, Martin County, Minnesota",208
0600000US2709169070,2709169070,"Welcome city, Martin County, Minnesota",686
0600000US2709169466,2709169466,"Westford township, Martin County, Minnesota",295
0600000US2709300154,2709300154,"Acton township, Meeker County, Minnesota",375
0600000US2709310468,2709310468,"Cedar Mills city, Meeker County, Minnesota",45
0600000US2709310486,2709310486,"Cedar Mills township, Meeker County, Minnesota",460
0600000US2709312628,2709312628,"Collinwood township, Meeker County, Minnesota",1113
0600000US2709313420,2709313420,"Cosmos city, Meeker County, Minnesota",473
0600000US2709313438,2709313438,"Cosmos township, Meeker County, Minnesota",228
0600000US2709314698,2709314698,"Danielson township, Meeker County, Minnesota",295
0600000US2709314842,2709314842,"Darwin city, Meeker County, Minnesota",350
0600000US2709314860,2709314860,"Darwin township, Meeker County, Minnesota",681
0600000US2709314878,2709314878,"Dassel city, Meeker County, Minnesota",1469
0600000US2709314896,2709314896,"Dassel township, Meeker County, Minnesota",1526
0600000US2709318134,2709318134,"Eden Valley city, Meeker County, Minnesota",553
0600000US2709318818,2709318818,"Ellsworth township, Meeker County, Minnesota",848
0600000US2709321734,2709321734,"Forest City township, Meeker County, Minnesota",653
0600000US2709321842,2709321842,"Forest Prairie township, Meeker County, Minnesota",972
0600000US2709325730,2709325730,"Greenleaf township, Meeker County, Minnesota",676
0600000US2709326126,2709326126,"Grove City city, Meeker County, Minnesota",635
0600000US2709327440,2709327440,"Harvey township, Meeker County, Minnesota",374
0600000US2709333344,2709333344,"Kingston city, Meeker County, Minnesota",161
0600000US2709333362,2709333362,"Kingston township, Meeker County, Minnesota",1256
0600000US2709337448,2709337448,"Litchfield city, Meeker County, Minnesota",6726
0600000US2709337466,2709337466,"Litchfield township, Meeker County, Minnesota",832
0600000US2709339698,2709339698,"Manannah township, Meeker County, Minnesota",604
0600000US2709363832,2709363832,"Swede Grove township, Meeker County, Minnesota",400
0600000US2709366226,2709366226,"Union Grove township, Meeker County, Minnesota",633
0600000US2709368620,2709368620,"Watkins city, Meeker County, Minnesota",962
0600000US2709506814,2709506814,"Bock city, Mille Lacs County, Minnesota",106
0600000US2709506850,2709506850,"Bogus Brook township, Mille Lacs County, Minnesota",1421
0600000US2709507012,2709507012,"Borgholm township, Mille Lacs County, Minnesota",1718
0600000US2709507210,2709507210,"Bradbury township, Mille Lacs County, Minnesota",268
0600000US2709514500,2709514500,"Dailey township, Mille Lacs County, Minnesota",234
0600000US2709517810,2709517810,"East Side township, Mille Lacs County, Minnesota",620
0600000US2709521824,2709521824,"Foreston city, Mille Lacs County, Minnesota",533
0600000US2709525586,2709525586,"Greenbush township, Mille Lacs County, Minnesota",1293
0600000US2709527908,2709527908,"Hayland township, Mille Lacs County, Minnesota",501
0600000US2709531472,2709531472,"Isle city, Mille Lacs County, Minnesota",751
0600000US2709531490,2709531490,"Isle Harbor township, Mille Lacs County, Minnesota",593
0600000US2709532516,2709532516,"Kathio township, Mille Lacs County, Minnesota",1627
0600000US2709536782,2709536782,"Lewis township, Mille Lacs County, Minnesota",52
0600000US2709542110,2709542110,"Milaca city, Mille Lacs County, Minnesota",2946
0600000US2709542128,2709542128,"Milaca township, Mille Lacs County, Minnesota",1617
0600000US2709542326,2709542326,"Milo township, Mille Lacs County, Minnesota",1385
0600000US2709544710,2709544710,"Mudgett township, Mille Lacs County, Minnesota",84
0600000US2709548310,2709548310,"Onamia city, Mille Lacs County, Minnesota",878
0600000US2709548328,2709548328,"Onamia township, Mille Lacs County, Minnesota",575
0600000US2709549480,2709549480,"Page township, Mille Lacs County, Minnesota",743
0600000US2709550056,2709550056,"Pease city, Mille Lacs County, Minnesota",242
0600000US2709552522,2709552522,"Princeton city, Mille Lacs County, Minnesota",4648
0600000US2709552540,2709552540,"Princeton township, Mille Lacs County, Minnesota",2256
0600000US2709561384,2709561384,"South Harbor township, Mille Lacs County, Minnesota",800
0600000US2709567558,2709567558,"Wahkon city, Mille Lacs County, Minnesota",206
0600000US2709700406,2709700406,"Agram township, Morrison County, Minnesota",572
0600000US2709704888,2709704888,"Belle Prairie township, Morrison County, Minnesota",1105
0600000US2709704942,2709704942,"Bellevue township, Morrison County, Minnesota",1093
0600000US2709707066,2709707066,"Bowlus city, Morrison County, Minnesota",290
0600000US2709708416,2709708416,"Buckman city, Morrison County, Minnesota",270
0600000US2709708434,2709708434,"Buckman township, Morrison County, Minnesota",733
0600000US2709708506,2709708506,"Buh township, Morrison County, Minnesota",520
0600000US2709714248,2709714248,"Culdrum township, Morrison County, Minnesota",487
0600000US2709714356,2709714356,"Cushing township, Morrison County, Minnesota",714
0600000US2709714806,2709714806,"Darling township, Morrison County, Minnesota",535
0600000US2709718872,2709718872,"Elmdale city, Morrison County, Minnesota",116
0600000US2709718890,2709718890,"Elmdale township, Morrison County, Minnesota",1010
0600000US2709721266,2709721266,"Flensburg city, Morrison County, Minnesota",225
0600000US2709723444,2709723444,"Genola city, Morrison County, Minnesota",75
0600000US2709725244,2709725244,"Granite township, Morrison County, Minnesota",481
0600000US2709725784,2709725784,"Green Prairie township, Morrison County, Minnesota",748
0600000US2709727098,2709727098,"Harding city, Morrison County, Minnesota",125
0600000US2709729150,2709729150,"Hillman city, Morrison County, Minnesota",38
0600000US2709729168,2709729168,"Hillman township, Morrison County, Minnesota",197
0600000US2709735252,2709735252,"Lakin township, Morrison County, Minnesota",450
0600000US2709735720,2709735720,"Lastrup city, Morrison County, Minnesota",104
0600000US2709736350,2709736350,"Leigh township, Morrison County, Minnesota",212
0600000US2709737556,2709737556,"Little Falls city, Morrison County, Minnesota",8343
0600000US2709737574,2709737574,"Little Falls township, Morrison County, Minnesota",1682
0600000US2709744224,2709744224,"Morrill township, Morrison County, Minnesota",696
0600000US2709744422,2709744422,"Motley city, Morrison County, Minnesota",660
0600000US2709744440,2709744440,"Motley township, Morrison County, Minnesota",202
0600000US2709744602,2709744602,"Mount Morris township, Morrison County, Minnesota",93
0600000US2709749714,2709749714,"Parker township, Morrison County, Minnesota",474
0600000US2709750776,2709750776,"Pierz city, Morrison County, Minnesota",1393
0600000US2709750794,2709750794,"Pierz township, Morrison County, Minnesota",535
0600000US2709750866,2709750866,"Pike Creek township, Morrison County, Minnesota",953
0600000US2709751478,2709751478,"Platte township, Morrison County, Minnesota",357
0600000US2709752720,2709752720,"Pulaski township, Morrison County, Minnesota",300
0600000US2709753080,2709753080,"Randall city, Morrison County, Minnesota",650
0600000US2709754178,2709754178,"Richardson township, Morrison County, Minnesota",536
0600000US2709754520,2709754520,"Ripley township, Morrison County, Minnesota",729
0600000US2709755906,2709755906,"Rosing township, Morrison County, Minnesota",146
0600000US2709756176,2709756176,"Royalton city, Morrison County, Minnesota",1239
0600000US2709758918,2709758918,"Scandia Valley township, Morrison County, Minnesota",1191
0600000US2709761006,2709761006,"Sobieski city, Morrison County, Minnesota",195
0600000US2709763760,2709763760,"Swan River township, Morrison County, Minnesota",743
0600000US2709763778,2709763778,"Swanville city, Morrison County, Minnesota",348
0600000US2709763796,2709763796,"Swanville township, Morrison County, Minnesota",517
0600000US2709766028,2709766028,"Two Rivers township, Morrison County, Minnesota",689
0600000US2709766334,2709766334,"Upsala city, Morrison County, Minnesota",427
0600000US2709900190,2709900190,"Adams city, Mower County, Minnesota",787
0600000US2709900208,2709900208,"Adams township, Mower County, Minnesota",452
0600000US2709902908,2709902908,"Austin city, Mower County, Minnesota",24718
0600000US2709902926,2709902926,"Austin township, Mower County, Minnesota",1004
0600000US2709905176,2709905176,"Bennington township, Mower County, Minnesota",169
0600000US2709908164,2709908164,"Brownsdale city, Mower County, Minnesota",676
0600000US2709911728,2709911728,"Clayton township, Mower County, Minnesota",158
0600000US2709915886,2709915886,"Dexter city, Mower County, Minnesota",341
0600000US2709915904,2709915904,"Dexter township, Mower County, Minnesota",310
0600000US2709918728,2709918728,"Elkton city, Mower County, Minnesota",141
0600000US2709922328,2709922328,"Frankford township, Mower County, Minnesota",371
0600000US2709925010,2709925010,"Grand Meadow city, Mower County, Minnesota",1139
0600000US2709925028,2709925028,"Grand Meadow township, Mower County, Minnesota",306
0600000US2709935576,2709935576,"Lansing township, Mower County, Minnesota",941
0600000US2709936620,2709936620,"Le Roy city, Mower County, Minnesota",929
0600000US2709936638,2709936638,"Le Roy township, Mower County, Minnesota",354
0600000US2709937808,2709937808,"Lodi township, Mower County, Minnesota",270
0600000US2709938654,2709938654,"Lyle city, Mower County, Minnesota",551
0600000US2709938672,2709938672,"Lyle township, Mower County, Minnesota",356
0600000US2709940346,2709940346,"Mapleview city, Mower County, Minnesota",176
0600000US2709940706,2709940706,"Marshall township, Mower County, Minnesota",361
0600000US2709945322,2709945322,"Nevada township, Mower County, Minnesota",338
0600000US2709951640,2709951640,"Pleasant Valley township, Mower County, Minnesota",304
0600000US2709952882,2709952882,"Racine city, Mower County, Minnesota",442
0600000US2709952900,2709952900,"Racine township, Mower County, Minnesota",455
0600000US2709953584,2709953584,"Red Rock township, Mower County, Minnesota",747
0600000US2709955600,2709955600,"Rose Creek city, Mower County, Minnesota",394
0600000US2709958576,2709958576,"Sargeant city, Mower County, Minnesota",61
0600000US2709958594,2709958594,"Sargeant township, Mower County, Minnesota",310
0600000US2709964210,2709964210,"Taopi city, Mower County, Minnesota",58
0600000US2709966118,2709966118,"Udolpho township, Mower County, Minnesota",448
0600000US2709967918,2709967918,"Waltham city, Mower County, Minnesota",151
0600000US2709967936,2709967936,"Waltham township, Mower County, Minnesota",339
0600000US2709970816,2709970816,"Windom township, Mower County, Minnesota",606
0600000US2710103052,2710103052,"Avoca city, Murray County, Minnesota",147
0600000US2710104708,2710104708,"Belfast township, Murray County, Minnesota",192
0600000US2710106922,2710106922,"Bondin township, Murray County, Minnesota",268
0600000US2710109460,2710109460,"Cameron township, Murray County, Minnesota",137
0600000US2710110882,2710110882,"Chanarambie township, Murray County, Minnesota",206
0600000US2710110900,2710110900,"Chandler city, Murray County, Minnesota",270
0600000US2710114320,2710114320,"Currie city, Murray County, Minnesota",233
0600000US2710115778,2710115778,"Des Moines River township, Murray County, Minnesota",133
0600000US2710116300,2710116300,"Dovray city, Murray County, Minnesota",57
0600000US2710116318,2710116318,"Dovray township, Murray County, Minnesota",152
0600000US2710118782,2710118782,"Ellsborough township, Murray County, Minnesota",145
0600000US2710120888,2710120888,"Fenton township, Murray County, Minnesota",177
0600000US2710122958,2710122958,"Fulda city, Murray County, Minnesota",1318
0600000US2710126450,2710126450,"Hadley city, Murray County, Minnesota",61
0600000US2710129690,2710129690,"Holly township, Murray County, Minnesota",127
0600000US2710131094,2710131094,"Iona city, Murray County, Minnesota",137
0600000US2710131112,2710131112,"Iona township, Murray County, Minnesota",163
0600000US2710134892,2710134892,"Lake Sarah township, Murray County, Minnesota",393
0600000US2710135198,2710135198,"Lake Wilson city, Murray County, Minnesota",251
0600000US2710136260,2710136260,"Leeds township, Murray County, Minnesota",210
0600000US2710137088,2710137088,"Lime Lake township, Murray County, Minnesota",181
0600000US2710138402,2710138402,"Lowville township, Murray County, Minnesota",169
0600000US2710140958,2710140958,"Mason township, Murray County, Minnesota",299
0600000US2710144458,2710144458,"Moulton township, Murray County, Minnesota",206
0600000US2710144854,2710144854,"Murray township, Murray County, Minnesota",177
0600000US2710159764,2710159764,"Shetek township, Murray County, Minnesota",296
0600000US2710160628,2710160628,"Skandia township, Murray County, Minnesota",172
0600000US2710160808,2710160808,"Slayton city, Murray County, Minnesota",2153
0600000US2710160826,2710160826,"Slayton township, Murray County, Minnesota",295
0600000US2710304744,2710304744,"Belgrade township, Nicollet County, Minnesota",1052
0600000US2710305410,2710305410,"Bernadotte township, Nicollet County, Minnesota",278
0600000US2710307732,2710307732,"Brighton township, Nicollet County, Minnesota",149
0600000US2710313582,2710313582,"Courtland city, Nicollet County, Minnesota",611
0600000US2710313600,2710313600,"Courtland township, Nicollet County, Minnesota",630
0600000US2710324902,2710324902,"Granby township, Nicollet County, Minnesota",246
0600000US2710333920,2710333920,"Lafayette city, Nicollet County, Minnesota",504
0600000US2710333938,2710333938,"Lafayette township, Nicollet County, Minnesota",694
0600000US2710334856,2710334856,"Lake Prairie township, Nicollet County, Minnesota",672
0600000US2710336746,2710336746,"Le Sueur city, Nicollet County, Minnesota",10
0600000US2710339878,2710339878,"Mankato city, Nicollet County, Minnesota",0
0600000US2710345988,2710345988,"New Sweden township, Nicollet County, Minnesota",297
0600000US2710346150,2710346150,"Nicollet city, Nicollet County, Minnesota",1093
0600000US2710346168,2710346168,"Nicollet township, Nicollet County, Minnesota",527
0600000US2710347068,2710347068,"North Mankato city, Nicollet County, Minnesota",13394
0600000US2710348922,2710348922,"Oshawa township, Nicollet County, Minnesota",502
0600000US2710354430,2710354430,"Ridgely township, Nicollet County, Minnesota",115
0600000US2710358036,2710358036,"St. Peter city, Nicollet County, Minnesota",11196
0600000US2710365416,2710365416,"Traverse township, Nicollet County, Minnesota",334
0600000US2710369556,2710369556,"West Newton township, Nicollet County, Minnesota",423
0600000US2710500262,2710500262,"Adrian city, Nobles County, Minnesota",1209
0600000US2710505644,2710505644,"Bigelow city, Nobles County, Minnesota",235
0600000US2710505662,2710505662,"Bigelow township, Nobles County, Minnesota",373
0600000US2710506508,2710506508,"Bloom township, Nobles County, Minnesota",158
0600000US2710507660,2710507660,"Brewster city, Nobles County, Minnesota",473
0600000US2710515850,2710515850,"Dewald township, Nobles County, Minnesota",254
0600000US2710517144,2710517144,"Dundee city, Nobles County, Minnesota",68
0600000US2710518602,2710518602,"Elk township, Nobles County, Minnesota",253
0600000US2710518836,2710518836,"Ellsworth city, Nobles County, Minnesota",463
0600000US2710524848,2710524848,"Graham Lakes township, Nobles County, Minnesota",218
0600000US2710525100,2710525100,"Grand Prairie township, Nobles County, Minnesota",206
0600000US2710528736,2710528736,"Hersey township, Nobles County, Minnesota",219
0600000US2710530878,2710530878,"Indian Lake township, Nobles County, Minnesota",232
0600000US2710533236,2710533236,"Kinbrae city, Nobles County, Minnesota",12
0600000US2710535666,2710535666,"Larkin township, Nobles County, Minnesota",188
0600000US2710536566,2710536566,"Leota township, Nobles County, Minnesota",390
0600000US2710537412,2710537412,"Lismore city, Nobles County, Minnesota",227
0600000US2710537430,2710537430,"Lismore township, Nobles County, Minnesota",175
0600000US2710537682,2710537682,"Little Rock township, Nobles County, Minnesota",211
0600000US2710538204,2710538204,"Lorain township, Nobles County, Minnesota",297
0600000US2710548274,2710548274,"Olney township, Nobles County, Minnesota",205
0600000US2710553152,2710553152,"Ransom township, Nobles County, Minnesota",230
0600000US2710556086,2710556086,"Round Lake city, Nobles County, Minnesota",376
0600000US2710556338,2710556338,"Rushmore city, Nobles County, Minnesota",342
0600000US2710559260,2710559260,"Seward township, Nobles County, Minnesota",208
0600000US2710563400,2710563400,"Summit Lake township, Nobles County, Minnesota",323
0600000US2710569718,2710569718,"Westside township, Nobles County, Minnesota",218
0600000US2710570582,2710570582,"Wilmont city, Nobles County, Minnesota",339
0600000US2710570600,2710570600,"Wilmont township, Nobles County, Minnesota",184
0600000US2710571734,2710571734,"Worthington city, Nobles County, Minnesota",12764
0600000US2710571752,2710571752,"Worthington township, Nobles County, Minnesota",328
0600000US2710700172,2710700172,"Ada city, Norman County, Minnesota",1707
0600000US2710701774,2710701774,"Anthony township, Norman County, Minnesota",62
0600000US2710704222,2710704222,"Bear Park township, Norman County, Minnesota",192
0600000US2710707030,2710707030,"Borup city, Norman County, Minnesota",110
0600000US2710721320,2710721320,"Flom township, Norman County, Minnesota",218
0600000US2710722022,2710722022,"Fossum township, Norman County, Minnesota",156
0600000US2710723246,2710723246,"Gary city, Norman County, Minnesota",214
0600000US2710724380,2710724380,"Good Hope township, Norman County, Minnesota",43
0600000US2710725766,2710725766,"Green Meadow township, Norman County, Minnesota",108
0600000US2710726630,2710726630,"Halstad city, Norman County, Minnesota",597
0600000US2710726648,2710726648,"Halstad township, Norman County, Minnesota",108
0600000US2710728178,2710728178,"Hegne township, Norman County, Minnesota",40
0600000US2710728484,2710728484,"Hendrum city, Norman County, Minnesota",307
0600000US2710728502,2710728502,"Hendrum township, Norman County, Minnesota",95
0600000US2710729996,2710729996,"Home Lake township, Norman County, Minnesota",148
0600000US2710734532,2710734532,"Lake Ida township, Norman County, Minnesota",160
0600000US2710736188,2710736188,"Lee township, Norman County, Minnesota",128
0600000US2710737790,2710737790,"Lockhart township, Norman County, Minnesota",50
0600000US2710738978,2710738978,"McDonaldsville township, Norman County, Minnesota",175
0600000US2710740868,2710740868,"Mary township, Norman County, Minnesota",83
0600000US2710750506,2710750506,"Perley city, Norman County, Minnesota",92
0600000US2710751658,2710751658,"Pleasant View township, Norman County, Minnesota",108
0600000US2710755114,2710755114,"Rockwell township, Norman County, Minnesota",61
0600000US2710759566,2710759566,"Shelly city, Norman County, Minnesota",191
0600000US2710759584,2710759584,"Shelly township, Norman County, Minnesota",115
0600000US2710761780,2710761780,"Spring Creek township, Norman County, Minnesota",81
0600000US2710763094,2710763094,"Strand township, Norman County, Minnesota",99
0600000US2710763508,2710763508,"Sundal township, Norman County, Minnesota",157
0600000US2710765938,2710765938,"Twin Valley city, Norman County, Minnesota",821
0600000US2710768728,2710768728,"Waukon township, Norman County, Minnesota",114
0600000US2710770276,2710770276,"Wild Rice township, Norman County, Minnesota",256
0600000US2710770762,2710770762,"Winchester township, Norman County, Minnesota",56
0600000US2710909154,2710909154,"Byron city, Olmsted County, Minnesota",4914
0600000US2710910180,2710910180,"Cascade township, Olmsted County, Minnesota",2815
0600000US2710911008,2710911008,"Chatfield city, Olmsted County, Minnesota",1206
0600000US2710916264,2710916264,"Dover city, Olmsted County, Minnesota",735
0600000US2710916282,2710916282,"Dover township, Olmsted County, Minnesota",389
0600000US2710918962,2710918962,"Elmira township, Olmsted County, Minnesota",354
0600000US2710920114,2710920114,"Eyota city, Olmsted County, Minnesota",1977
0600000US2710920132,2710920132,"Eyota township, Olmsted County, Minnesota",464
0600000US2710920636,2710920636,"Farmington township, Olmsted County, Minnesota",444
0600000US2710927692,2710927692,"Haverhill township, Olmsted County, Minnesota",1495
0600000US2710928880,2710928880,"High Forest township, Olmsted County, Minnesota",976
0600000US2710932282,2710932282,"Kalmar township, Olmsted County, Minnesota",1046
0600000US2710940616,2710940616,"Marion township, Olmsted County, Minnesota",3653
0600000US2710945610,2710945610,"New Haven township, Olmsted County, Minnesota",1184
0600000US2710948526,2710948526,"Orion township, Olmsted County, Minnesota",592
0600000US2710948598,2710948598,"Oronoco city, Olmsted County, Minnesota",1300
0600000US2710948616,2710948616,"Oronoco township, Olmsted County, Minnesota",2220
0600000US2710951136,2710951136,"Pine Island city, Olmsted County, Minnesota",703
0600000US2710951550,2710951550,"Pleasant Grove township, Olmsted County, Minnesota",806
0600000US2710952792,2710952792,"Quincy township, Olmsted County, Minnesota",339
0600000US2710954880,2710954880,"Rochester city, Olmsted County, Minnesota",106769
0600000US2710954898,2710954898,"Rochester township, Olmsted County, Minnesota",1629
0600000US2710954988,2710954988,"Rock Dell township, Olmsted County, Minnesota",647
0600000US2710958234,2710958234,"Salem township, Olmsted County, Minnesota",1086
0600000US2710962806,2710962806,"Stewartville city, Olmsted County, Minnesota",5916
0600000US2710967270,2710967270,"Viola township, Olmsted County, Minnesota",589
0600000US2711100100,2711100100,"Aastad township, Otter Tail County, Minnesota",213
0600000US2711101468,2711101468,"Amor township, Otter Tail County, Minnesota",495
0600000US2711102836,2711102836,"Aurdal township, Otter Tail County, Minnesota",1450
0600000US2711103970,2711103970,"Battle Lake city, Otter Tail County, Minnesota",875
0600000US2711106652,2711106652,"Blowers township, Otter Tail County, Minnesota",321
0600000US2711106778,2711106778,"Bluffton city, Otter Tail County, Minnesota",207
0600000US2711106796,2711106796,"Bluffton township, Otter Tail County, Minnesota",479
0600000US2711108938,2711108938,"Buse township, Otter Tail County, Minnesota",491
0600000US2711108974,2711108974,"Butler township, Otter Tail County, Minnesota",283
0600000US2711109622,2711109622,"Candor township, Otter Tail County, Minnesota",561
0600000US2711109946,2711109946,"Carlisle township, Otter Tail County, Minnesota",156
0600000US2711112088,2711112088,"Clitherall city, Otter Tail County, Minnesota",112
0600000US2711112106,2711112106,"Clitherall township, Otter Tail County, Minnesota",455
0600000US2711112844,2711112844,"Compton township, Otter Tail County, Minnesota",801
0600000US2711113240,2711113240,"Corliss township, Otter Tail County, Minnesota",493
0600000US2711114626,2711114626,"Dalton city, Otter Tail County, Minnesota",253
0600000US2711114644,2711114644,"Dane Prairie township, Otter Tail County, Minnesota",887
0600000US2711115076,2711115076,"Dead Lake township, Otter Tail County, Minnesota",494
0600000US2711115184,2711115184,"Deer Creek city, Otter Tail County, Minnesota",322
0600000US2711115202,2711115202,"Deer Creek township, Otter Tail County, Minnesota",344
0600000US2711115724,2711115724,"Dent city, Otter Tail County, Minnesota",192
0600000US2711116120,2711116120,"Dora township, Otter Tail County, Minnesota",725
0600000US2711117162,2711117162,"Dunn township, Otter Tail County, Minnesota",905
0600000US2711117396,2711117396,"Eagle Lake township, Otter Tail County, Minnesota",378
0600000US2711117576,2711117576,"Eastern township, Otter Tail County, Minnesota",230
0600000US2711118224,2711118224,"Edna township, Otter Tail County, Minnesota",897
0600000US2711118278,2711118278,"Effington township, Otter Tail County, Minnesota",264
0600000US2711118566,2711118566,"Elizabeth city, Otter Tail County, Minnesota",173
0600000US2711118584,2711118584,"Elizabeth township, Otter Tail County, Minnesota",819
0600000US2711118980,2711118980,"Elmo township, Otter Tail County, Minnesota",331
0600000US2711119556,2711119556,"Erhard city, Otter Tail County, Minnesota",148
0600000US2711119574,2711119574,"Erhards Grove township, Otter Tail County, Minnesota",442
0600000US2711120024,2711120024,"Everts township, Otter Tail County, Minnesota",658
0600000US2711120906,2711120906,"Fergus Falls city, Otter Tail County, Minnesota",13138
0600000US2711120924,2711120924,"Fergus Falls township, Otter Tail County, Minnesota",1006
0600000US2711121518,2711121518,"Folden township, Otter Tail County, Minnesota",299
0600000US2711122796,2711122796,"Friberg township, Otter Tail County, Minnesota",809
0600000US2711123840,2711123840,"Girard township, Otter Tail County, Minnesota",731
0600000US2711124632,2711124632,"Gorman township, Otter Tail County, Minnesota",465
0600000US2711128520,2711128520,"Henning city, Otter Tail County, Minnesota",802
0600000US2711128538,2711128538,"Henning township, Otter Tail County, Minnesota",377
0600000US2711129420,2711129420,"Hobart township, Otter Tail County, Minnesota",778
0600000US2711130050,2711130050,"Homestead township, Otter Tail County, Minnesota",362
0600000US2711131004,2711131004,"Inman township, Otter Tail County, Minnesota",290
0600000US2711135990,2711135990,"Leaf Lake township, Otter Tail County, Minnesota",560
0600000US2711136008,2711136008,"Leaf Mountain township, Otter Tail County, Minnesota",326
0600000US2711136980,2711136980,"Lida township, Otter Tail County, Minnesota",757
0600000US2711139500,2711139500,"Maine township, Otter Tail County, Minnesota",653
0600000US2711140364,2711140364,"Maplewood township, Otter Tail County, Minnesota",318
0600000US2711146006,2711146006,"Newton township, Otter Tail County, Minnesota",746
0600000US2711146060,2711146060,"New York Mills city, Otter Tail County, Minnesota",1199
0600000US2711146240,2711146240,"Nidaros township, Otter Tail County, Minnesota",322
