Id,Id2,Geography,pop2016,Margin of Error; Total
0600000US2712953656,2712953656,"Redwood Falls city, Renville County, Minnesota",0,9
0600000US2712953890,2712953890,"Renville city, Renville County, Minnesota",1383,187
0600000US2712956572,2712956572,"Sacred Heart city, Renville County, Minnesota",555,121
0600000US2712956590,2712956590,"Sacred Heart township, Renville County, Minnesota",241,53
0600000US2712965632,2712965632,"Troy township, Renville County, Minnesota",328,68
0600000US2712968026,2712968026,"Wang township, Renville County, Minnesota",248,53
0600000US2712969088,2712969088,"Wellington township, Renville County, Minnesota",213,43
0600000US2712970852,2712970852,"Winfield township, Renville County, Minnesota",182,57
0600000US2713107714,2713107714,"Bridgewater township, Rice County, Minnesota",1911,175
0600000US2713109712,2713109712,"Cannon City township, Rice County, Minnesota",1147,147
0600000US2713115706,2713115706,"Dennison city, Rice County, Minnesota",5,7
0600000US2713117126,2713117126,"Dundas city, Rice County, Minnesota",1586,185
0600000US2713119682,2713119682,"Erin township, Rice County, Minnesota",922,112
0600000US2713120546,2713120546,"Faribault city, Rice County, Minnesota",23530,37
0600000US2713121680,2713121680,"Forest township, Rice County, Minnesota",1271,202
0600000US2713138150,2713138150,"Lonsdale city, Rice County, Minnesota",3814,17
0600000US2713144296,2713144296,"Morristown city, Rice County, Minnesota",918,124
0600000US2713144314,2713144314,"Morristown township, Rice County, Minnesota",616,95
0600000US2713145196,2713145196,"Nerstrand city, Rice County, Minnesota",296,56
0600000US2713146924,2713146924,"Northfield city, Rice County, Minnesota",19202,42
0600000US2713146942,2713146942,"Northfield township, Rice County, Minnesota",759,82
0600000US2713154250,2713154250,"Richland township, Rice County, Minnesota",385,88
0600000US2713159854,2713159854,"Shieldsville township, Rice County, Minnesota",1014,128
0600000US2713167666,2713167666,"Walcott township, Rice County, Minnesota",938,119
0600000US2713168278,2713168278,"Warsaw township, Rice County, Minnesota",1381,179
0600000US2713168962,2713168962,"Webster township, Rice County, Minnesota",1823,197
0600000US2713169124,2713169124,"Wells township, Rice County, Minnesota",1662,167
0600000US2713169826,2713169826,"Wheatland township, Rice County, Minnesota",1285,178
0600000US2713169862,2713169862,"Wheeling township, Rice County, Minnesota",651,94
0600000US2713303988,2713303988,"Battle Plain township, Rock County, Minnesota",187,50
0600000US2713304492,2713304492,"Beaver Creek city, Rock County, Minnesota",375,73
0600000US2713304510,2713304510,"Beaver Creek township, Rock County, Minnesota",416,76
0600000US2713311998,2713311998,"Clinton township, Rock County, Minnesota",210,42
0600000US2713315742,2713315742,"Denver township, Rock County, Minnesota",165,41
0600000US2713327116,2713327116,"Hardwick city, Rock County, Minnesota",234,40
0600000US2713329204,2713329204,"Hills city, Rock County, Minnesota",728,94
0600000US2713331760,2713331760,"Jasper city, Rock County, Minnesota",36,14
0600000US2713332336,2713332336,"Kanaranzi township, Rock County, Minnesota",242,51
0600000US2713332750,2713332750,"Kenneth city, Rock County, Minnesota",68,26
0600000US2713338564,2713338564,"Luverne city, Rock County, Minnesota",4660,32
0600000US2713338582,2713338582,"Luverne township, Rock County, Minnesota",456,63
0600000US2713339338,2713339338,"Magnolia city, Rock County, Minnesota",237,66
0600000US2713339356,2713339356,"Magnolia township, Rock County, Minnesota",235,45
0600000US2713340796,2713340796,"Martin township, Rock County, Minnesota",323,42
0600000US2713344494,2713344494,"Mound township, Rock County, Minnesota",226,39
0600000US2713355654,2713355654,"Rose Dell township, Rock County, Minnesota",145,36
0600000US2713362140,2713362140,"Springwater township, Rock County, Minnesota",244,52
0600000US2713362662,2713362662,"Steen city, Rock County, Minnesota",228,56
0600000US2713367072,2713367072,"Vienna township, Rock County, Minnesota",139,56
0600000US2713503160,2713503160,"Badger city, Roseau County, Minnesota",472,66
0600000US2713503610,2713503610,"Barnett township, Roseau County, Minnesota",195,58
0600000US2713503808,2713503808,"Barto township, Roseau County, Minnesota",122,42
0600000US2713504420,2713504420,"Beaver township, Roseau County, Minnesota",73,22
0600000US2713510414,2713510414,"Cedarbend township, Roseau County, Minnesota",176,49
0600000US2713515166,2713515166,"Deer township, Roseau County, Minnesota",130,46
0600000US2713515868,2713515868,"Dewey township, Roseau County, Minnesota",97,35
0600000US2713515958,2713515958,"Dieter township, Roseau County, Minnesota",186,40
0600000US2713519466,2713519466,"Enstrom township, Roseau County, Minnesota",439,85
0600000US2713520492,2713520492,"Falun township, Roseau County, Minnesota",310,72
0600000US2713524326,2713524326,"Golden Valley township, Roseau County, Minnesota",194,36
0600000US2713525604,2713525604,"Greenbush city, Roseau County, Minnesota",801,134
0600000US2713526036,2713526036,"Grimstad township, Roseau County, Minnesota",130,36
0600000US2713528628,2713528628,"Hereim township, Roseau County, Minnesota",238,56
0600000US2713530626,2713530626,"Huss township, Roseau County, Minnesota",132,63
0600000US2713531634,2713531634,"Jadis township, Roseau County, Minnesota",551,77
0600000US2713534010,2713534010,"Lake township, Roseau County, Minnesota",2335,309
0600000US2713535594,2713535594,"Laona township, Roseau County, Minnesota",409,67
0600000US2713537196,2713537196,"Lind township, Roseau County, Minnesota",22,16
0600000US2713539644,2713539644,"Malung township, Roseau County, Minnesota",425,75
0600000US2713541894,2713541894,"Mickinock township, Roseau County, Minnesota",346,62
0600000US2713543900,2713543900,"Moose township, Roseau County, Minnesota",122,36
0600000US2713544080,2713544080,"Moranville township, Roseau County, Minnesota",809,114
0600000US2713545178,2713545178,"Nereson township, Roseau County, Minnesota",38,18
0600000US2713547216,2713547216,"North Roseau UT, Roseau County, Minnesota",48,32
0600000US2713547357,2713547357,"Northwest Roseau UT, Roseau County, Minnesota",68,79
0600000US2713549588,2713549588,"Palmville township, Roseau County, Minnesota",23,16
0600000US2713551748,2713551748,"Pohlitz township, Roseau County, Minnesota",31,15
0600000US2713551820,2713551820,"Polonia township, Roseau County, Minnesota",14,11
0600000US2713551982,2713551982,"Poplar Grove township, Roseau County, Minnesota",62,26
0600000US2713553728,2713553728,"Reine township, Roseau County, Minnesota",114,49
0600000US2713555438,2713555438,"Roosevelt city, Roseau County, Minnesota",142,37
0600000US2713555546,2713555546,"Roseau city, Roseau County, Minnesota",2661,21
0600000US2713555942,2713555942,"Ross township, Roseau County, Minnesota",360,46
0600000US2713560610,2713560610,"Skagen township, Roseau County, Minnesota",231,46
0600000US2713561096,2713561096,"Soler township, Roseau County, Minnesota",130,30
0600000US2713561330,2713561330,"Southeast Roseau UT, Roseau County, Minnesota",195,68
0600000US2713562158,2713562158,"Spruce township, Roseau County, Minnesota",542,91
0600000US2713562338,2713562338,"Stafford township, Roseau County, Minnesota",266,45
0600000US2713562932,2713562932,"Stokes township, Roseau County, Minnesota",184,42
0600000US2713563130,2713563130,"Strathcona city, Roseau County, Minnesota",27,24
0600000US2713568224,2713568224,"Warroad city, Roseau County, Minnesota",1759,217
0600000US2713700000,2713700000,"County subdivisions not defined, St. Louis County, Minnesota",0,9
0600000US2713700568,2713700568,"Alango township, St. Louis County, Minnesota",209,35
0600000US2713700820,2713700820,"Alborn township, St. Louis County, Minnesota",508,60
0600000US2713700874,2713700874,"Alden township, St. Louis County, Minnesota",192,42
0600000US2713701612,2713701612,"Angora township, St. Louis County, Minnesota",265,65
0600000US2713702278,2713702278,"Arrowhead township, St. Louis County, Minnesota",234,44
0600000US2713702818,2713702818,"Ault township, St. Louis County, Minnesota",120,24
0600000US2713703106,2713703106,"Babbitt city, St. Louis County, Minnesota",1582,123
0600000US2713703322,2713703322,"Balkan township, St. Louis County, Minnesota",826,95
0600000US2713703880,2713703880,"Bassett township, St. Louis County, Minnesota",25,13
0600000US2713704294,2713704294,"Beatty township, St. Louis County, Minnesota",477,70
0600000US2713706042,2713706042,"Birch Lake UT, St. Louis County, Minnesota",349,102
0600000US2713706148,2713706148,"Biwabik city, St. Louis County, Minnesota",887,150
0600000US2713706166,2713706166,"Biwabik township, St. Louis County, Minnesota",795,85
0600000US2713707534,2713707534,"Breitung township, St. Louis County, Minnesota",538,74
0600000US2713707606,2713707606,"Brevator township, St. Louis County, Minnesota",1235,133
0600000US2713708056,2713708056,"Brookston city, St. Louis County, Minnesota",134,97
0600000US2713708524,2713708524,"Buhl city, St. Louis County, Minnesota",1110,125
0600000US2713709482,2713709482,"Camp 5 township, St. Louis County, Minnesota",24,21
0600000US2713709784,2713709784,"Canosia township, St. Louis County, Minnesota",2371,295
0600000US2713710540,2713710540,"Cedar Valley township, St. Louis County, Minnesota",237,57
0600000US2713711134,2713711134,"Cherry township, St. Louis County, Minnesota",858,83
0600000US2713711386,2713711386,"Chisholm city, St. Louis County, Minnesota",4996,19
0600000US2713712016,2713712016,"Clinton township, St. Louis County, Minnesota",1090,134
0600000US2713712736,2713712736,"Colvin township, St. Louis County, Minnesota",331,51
0600000US2713713006,2713713006,"Cook city, St. Louis County, Minnesota",526,76
0600000US2713713528,2713713528,"Cotton township, St. Louis County, Minnesota",480,98
0600000US2713713656,2713713656,"Crane Lake township, St. Louis County, Minnesota",71,22
0600000US2713714284,2713714284,"Culver township, St. Louis County, Minnesota",271,44
0600000US2713717000,2713717000,"Duluth city, St. Louis County, Minnesota",86164,36
0600000US2713717018,2713717018,"Duluth township, St. Louis County, Minnesota",1971,164
0600000US2713717440,2713717440,"Eagles Nest township, St. Louis County, Minnesota",270,59
0600000US2713718800,2713718800,"Ellsburg township, St. Louis County, Minnesota",202,61
0600000US2713718944,2713718944,"Elmer township, St. Louis County, Minnesota",135,28
0600000US2713719142,2713719142,"Ely city, St. Louis County, Minnesota",3441,29
0600000US2713719232,2713719232,"Embarrass township, St. Louis County, Minnesota",481,64
0600000US2713719934,2713719934,"Eveleth city, St. Louis County, Minnesota",3685,22
0600000US2713720186,2713720186,"Fairbanks township, St. Louis County, Minnesota",58,37
0600000US2713720762,2713720762,"Fayal township, St. Louis County, Minnesota",1787,107
0600000US2713720996,2713720996,"Field township, St. Louis County, Minnesota",408,55
0600000US2713721086,2713721086,"Fine Lakes township, St. Louis County, Minnesota",120,25
0600000US2713721338,2713721338,"Floodwood city, St. Louis County, Minnesota",457,83
0600000US2713721356,2713721356,"Floodwood township, St. Louis County, Minnesota",314,53
0600000US2713722508,2713722508,"Fredenberg township, St. Louis County, Minnesota",1369,144
0600000US2713722724,2713722724,"French township, St. Louis County, Minnesota",490,83
0600000US2713723632,2713723632,"Gheen UT, St. Louis County, Minnesota",18,21
0600000US2713723714,2713723714,"Gilbert city, St. Louis County, Minnesota",1734,147
0600000US2713724218,2713724218,"Gnesen township, St. Louis County, Minnesota",1664,142
0600000US2713724956,2713724956,"Grand Lake township, St. Louis County, Minnesota",2792,25
0600000US2713725550,2713725550,"Great Scott township, St. Louis County, Minnesota",364,46
0600000US2713725928,2713725928,"Greenwood township, St. Louis County, Minnesota",1107,127
0600000US2713726522,2713726522,"Halden township, St. Louis County, Minnesota",134,29
0600000US2713727899,2713727899,"Hay Lake UT, St. Louis County, Minnesota",100,19
0600000US2713728682,2713728682,"Hermantown city, St. Louis County, Minnesota",9599,29
0600000US2713728790,2713728790,"Hibbing city, St. Louis County, Minnesota",16230,22
0600000US2713730302,2713730302,"Hoyt Lakes city, St. Louis County, Minnesota",2080,114
0600000US2713730932,2713730932,"Industrial township, St. Louis County, Minnesota",850,119
0600000US2713731238,2713731238,"Iron Junction city, St. Louis County, Minnesota",90,28
0600000US2713731733,2713731733,"Janette Lake UT, St. Louis County, Minnesota",235,44
0600000US2713732252,2713732252,"Kabetogama township, St. Louis County, Minnesota",116,24
0600000US2713732696,2713732696,"Kelsey township, St. Louis County, Minnesota",151,39
0600000US2713733416,2713733416,"Kinney city, St. Louis County, Minnesota",140,31
0600000US2713733794,2713733794,"Kugler township, St. Louis County, Minnesota",199,60
0600000US2713735234,2713735234,"Lakewood township, St. Louis County, Minnesota",2335,203
0600000US2713735774,2713735774,"Lavell township, St. Louis County, Minnesota",285,47
0600000US2713736332,2713736332,"Leiding township, St. Louis County, Minnesota",393,60
0600000US2713736530,2713736530,"Leonidas city, St. Louis County, Minnesota",42,16
0600000US2713737250,2713737250,"Linden Grove township, St. Louis County, Minnesota",132,28
0600000US2713738938,2713738938,"McCormack UT, St. Louis County, Minnesota",170,66
0600000US2713738960,2713738960,"McDavitt township, St. Louis County, Minnesota",454,43
0600000US2713739140,2713739140,"McKinley city, St. Louis County, Minnesota",191,65
0600000US2713739538,2713739538,"Makinen UT, St. Louis County, Minnesota",1408,184
0600000US2713741372,2713741372,"Meadowlands city, St. Louis County, Minnesota",93,26
0600000US2713741390,2713741390,"Meadowlands township, St. Louis County, Minnesota",267,37
0600000US2713742056,2713742056,"Midway township, St. Louis County, Minnesota",1445,80
0600000US2713744098,2713744098,"Morcom township, St. Louis County, Minnesota",73,20
0600000US2713744350,2713744350,"Morse township, St. Louis County, Minnesota",1225,112
0600000US2713744548,2713744548,"Mountain Iron city, St. Louis County, Minnesota",2879,17
0600000US2713745232,2713745232,"Ness township, St. Louis County, Minnesota",65,20
0600000US2713745281,2713745281,"Nett Lake UT, St. Louis County, Minnesota",325,78
0600000US2713745664,2713745664,"New Independence township, St. Louis County, Minnesota",308,61
0600000US2713746708,2713746708,"Normanna township, St. Louis County, Minnesota",768,97
0600000US2713746898,2713746898,"Northeast St. Louis UT, St. Louis County, Minnesota",187,68
0600000US2713747050,2713747050,"Northland township, St. Louis County, Minnesota",196,55
0600000US2713747255,2713747255,"North Star township, St. Louis County, Minnesota",212,43
0600000US2713747362,2713747362,"Northwest St. Louis UT, St. Louis County, Minnesota",427,143
0600000US2713748634,2713748634,"Orr city, St. Louis County, Minnesota",286,69
0600000US2713749336,2713749336,"Owens township, St. Louis County, Minnesota",238,46
0600000US2713750389,2713750389,"Pequaywan township, St. Louis County, Minnesota",137,37
0600000US2713750830,2713750830,"Pike township, St. Louis County, Minnesota",459,66
0600000US2713752090,2713752090,"Portage township, St. Louis County, Minnesota",189,50
0600000US2713752224,2713752224,"Potshot Lake UT, St. Louis County, Minnesota",45,14
0600000US2713752306,2713752306,"Prairie Lake township, St. Louis County, Minnesota",40,16
0600000US2713752630,2713752630,"Proctor city, St. Louis County, Minnesota",3064,17
0600000US2713754060,2713754060,"Rice Lake city, St. Louis County, Minnesota",4109,20
0600000US2713758369,2713758369,"Sand Lake UT, St. Louis County, Minnesota",895,165
0600000US2713758450,2713758450,"Sandy township, St. Louis County, Minnesota",369,54
0600000US2713761132,2713761132,"Solway township, St. Louis County, Minnesota",1915,143
0600000US2713762968,2713762968,"Stoney Brook township, St. Louis County, Minnesota",317,52
0600000US2713763202,2713763202,"Sturgeon township, St. Louis County, Minnesota",138,31
0600000US2713765146,2713765146,"Toivola township, St. Louis County, Minnesota",198,46
0600000US2713765272,2713765272,"Tower city, St. Louis County, Minnesota",615,246
0600000US2713766586,2713766586,"Van Buren township, St. Louis County, Minnesota",163,32
0600000US2713766784,2713766784,"Vermilion Lake township, St. Louis County, Minnesota",282,40
0600000US2713767288,2713767288,"Virginia city, St. Louis County, Minnesota",8594,60
0600000US2713767342,2713767342,"Waasa township, St. Louis County, Minnesota",243,58
0600000US2713769898,2713769898,"White township, St. Louis County, Minnesota",3214,22
0600000US2713770069,2713770069,"Whiteface Reservoir UT, St. Louis County, Minnesota",467,127
0600000US2713770510,2713770510,"Willow Valley township, St. Louis County, Minnesota",106,25
0600000US2713771140,2713771140,"Winton city, St. Louis County, Minnesota",123,49
0600000US2713771869,2713771869,"Wuori township, St. Louis County, Minnesota",571,76
0600000US2713904834,2713904834,"Belle Plaine city, Scott County, Minnesota",6892,20
0600000US2713904852,2713904852,"Belle Plaine township, Scott County, Minnesota",797,103
0600000US2713906418,2713906418,"Blakeley township, Scott County, Minnesota",414,86
0600000US2713910450,2713910450,"Cedar Lake township, Scott County, Minnesota",2913,29
0600000US2713913726,2713913726,"Credit River township, Scott County, Minnesota",5412,24
0600000US2713918662,2713918662,"Elko New Market city, Scott County, Minnesota",4472,23
0600000US2713928322,2713928322,"Helena township, Scott County, Minnesota",1817,182
0600000US2713931580,2713931580,"Jackson township, Scott County, Minnesota",1651,193
0600000US2713932174,2713932174,"Jordan city, Scott County, Minnesota",5981,25
0600000US2713938294,2713938294,"Louisville township, Scott County, Minnesota",1258,172
0600000US2713945754,2713945754,"New Market township, Scott County, Minnesota",3597,18
0600000US2713945808,2713945808,"New Prague city, Scott County, Minnesota",4480,19
0600000US2713952594,2713952594,"Prior Lake city, Scott County, Minnesota",24997,30
0600000US2713957184,2713957184,"St. Lawrence township, Scott County, Minnesota",463,93
0600000US2713958324,2713958324,"Sand Creek township, Scott County, Minnesota",1604,200
0600000US2713958738,2713958738,"Savage city, Scott County, Minnesota",29399,31
0600000US2713959350,2713959350,"Shakopee city, Scott County, Minnesota",39656,30
0600000US2713961978,2713961978,"Spring Lake township, Scott County, Minnesota",3687,19
0600000US2714103286,2714103286,"Baldwin township, Sherburne County, Minnesota",6901,23
0600000US2714104618,2714104618,"Becker city, Sherburne County, Minnesota",4677,22
0600000US2714104636,2714104636,"Becker township, Sherburne County, Minnesota",5099,27
0600000US2714105752,2714105752,"Big Lake city, Sherburne County, Minnesota",10393,37
0600000US2714105770,2714105770,"Big Lake township, Sherburne County, Minnesota",7581,20
0600000US2714106742,2714106742,"Blue Hill township, Sherburne County, Minnesota",1985,176
0600000US2714111764,2714111764,"Clear Lake city, Sherburne County, Minnesota",554,99
0600000US2714111782,2714111782,"Clear Lake township, Sherburne County, Minnesota",1766,197
0600000US2714118674,2714118674,"Elk River city, Sherburne County, Minnesota",23743,21
0600000US2714127674,2714127674,"Haven township, Sherburne County, Minnesota",1936,161
0600000US2714137754,2714137754,"Livonia township, Sherburne County, Minnesota",6109,20
0600000US2714148670,2714148670,"Orrock township, Sherburne County, Minnesota",3533,32
0600000US2714149534,2714149534,"Palmer township, Sherburne County, Minnesota",2438,208
0600000US2714152522,2714152522,"Princeton city, Sherburne County, Minnesota",150,57
0600000US2714156896,2714156896,"St. Cloud city, Sherburne County, Minnesota",6953,26
0600000US2714158522,2714158522,"Santiago township, Sherburne County, Minnesota",2040,182
0600000US2714172238,2714172238,"Zimmerman city, Sherburne County, Minnesota",5330,18
0600000US2714300982,2714300982,"Alfsborg township, Sibley County, Minnesota",267,50
0600000US2714302152,2714302152,"Arlington city, Sibley County, Minnesota",2082,188
0600000US2714302170,2714302170,"Arlington township, Sibley County, Minnesota",607,84
0600000US2714306130,2714306130,"Bismarck township, Sibley County, Minnesota",338,59
0600000US2714313348,2714313348,"Cornish township, Sibley County, Minnesota",211,51
0600000US2714316426,2714316426,"Dryden township, Sibley County, Minnesota",334,63
0600000US2714320726,2714320726,"Faxon township, Sibley County, Minnesota",694,90
0600000US2714323300,2714323300,"Gaylord city, Sibley County, Minnesota",2072,203
0600000US2714323678,2714323678,"Gibbon city, Sibley County, Minnesota",912,158
0600000US2714324794,2714324794,"Grafton township, Sibley County, Minnesota",246,63
0600000US2714325658,2714325658,"Green Isle city, Sibley County, Minnesota",551,94
0600000US2714325676,2714325676,"Green Isle township, Sibley County, Minnesota",504,49
0600000US2714328394,2714328394,"Henderson city, Sibley County, Minnesota",906,113
0600000US2714328412,2714328412,"Henderson township, Sibley County, Minnesota",726,123
0600000US2714331922,2714331922,"Jessenland township, Sibley County, Minnesota",436,71
0600000US2714332714,2714332714,"Kelso township, Sibley County, Minnesota",257,37
0600000US2714336746,2714336746,"Le Sueur city, Sibley County, Minnesota",0,9
0600000US2714343612,2714343612,"Moltke township, Sibley County, Minnesota",352,68
0600000US2714345376,2714345376,"New Auburn city, Sibley County, Minnesota",447,81
0600000US2714345394,2714345394,"New Auburn township, Sibley County, Minnesota",463,81
0600000US2714359242,2714359242,"Severance township, Sibley County, Minnesota",257,58
0600000US2714360124,2714360124,"Sibley township, Sibley County, Minnesota",286,64
0600000US2714365380,2714365380,"Transit township, Sibley County, Minnesota",280,37
0600000US2714368368,2714368368,"Washington Lake township, Sibley County, Minnesota",433,48
0600000US2714371122,2714371122,"Winthrop city, Sibley County, Minnesota",1296,199
0600000US2714500622,2714500622,"Albany city, Stearns County, Minnesota",2645,22
0600000US2714500640,2714500640,"Albany township, Stearns County, Minnesota",1022,128
0600000US2714502530,2714502530,"Ashley township, Stearns County, Minnesota",277,60
0600000US2714503070,2714503070,"Avon city, Stearns County, Minnesota",1669,159
0600000US2714503088,2714503088,"Avon township, Stearns County, Minnesota",2218,178
0600000US2714504762,2714504762,"Belgrade city, Stearns County, Minnesota",755,124
0600000US2714507840,2714507840,"Brockway township, Stearns County, Minnesota",2773,59
0600000US2714508092,2714508092,"Brooten city, Stearns County, Minnesota",630,128
0600000US2714511800,2714511800,"Clearwater city, Stearns County, Minnesota",0,9
0600000US2714512484,2714512484,"Cold Spring city, Stearns County, Minnesota",4071,19
0600000US2714512592,2714512592,"Collegeville township, Stearns County, Minnesota",3441,17
0600000US2714514032,2714514032,"Crow Lake township, Stearns County, Minnesota",344,53
0600000US2714514086,2714514086,"Crow River township, Stearns County, Minnesota",331,58
0600000US2714518098,2714518098,"Eden Lake township, Stearns County, Minnesota",1520,144
0600000US2714518134,2714518134,"Eden Valley city, Stearns County, Minnesota",477,136
0600000US2714519088,2714519088,"Elrosa city, Stearns County, Minnesota",179,64
0600000US2714520294,2714520294,"Fair Haven township, Stearns County, Minnesota",1552,187
0600000US2714520600,2714520600,"Farming township, Stearns County, Minnesota",940,121
0600000US2714522652,2714522652,"Freeport city, Stearns County, Minnesota",751,104
0600000US2714523606,2714523606,"Getty township, Stearns County, Minnesota",371,89
0600000US2714525874,2714525874,"Greenwald city, Stearns County, Minnesota",241,47
0600000US2714526090,2714526090,"Grove township, Stearns County, Minnesota",530,76
0600000US2714529564,2714529564,"Holding township, Stearns County, Minnesota",1295,114
0600000US2714529582,2714529582,"Holdingford city, Stearns County, Minnesota",613,85
0600000US2714533164,2714533164,"Kimball city, Stearns County, Minnesota",877,119
0600000US2714533722,2714533722,"Krain township, Stearns County, Minnesota",949,109
0600000US2714534406,2714534406,"Lake George township, Stearns County, Minnesota",267,56
0600000US2714534478,2714534478,"Lake Henry city, Stearns County, Minnesota",71,20
0600000US2714534496,2714534496,"Lake Henry township, Stearns County, Minnesota",281,52
0600000US2714536656,2714536656,"Le Sauk township, Stearns County, Minnesota",1726,179
0600000US2714538618,2714538618,"Luxemburg township, Stearns County, Minnesota",660,90
0600000US2714538780,2714538780,"Lynden township, Stearns County, Minnesota",1860,135
0600000US2714539518,2714539518,"Maine Prairie township, Stearns County, Minnesota",1750,152
0600000US2714541534,2714541534,"Meire Grove city, Stearns County, Minnesota",194,34
0600000US2714541570,2714541570,"Melrose city, Stearns County, Minnesota",3609,22
0600000US2714541588,2714541588,"Melrose township, Stearns County, Minnesota",735,88
0600000US2714542308,2714542308,"Millwood township, Stearns County, Minnesota",989,80
0600000US2714544800,2714544800,"Munson township, Stearns County, Minnesota",1687,236
0600000US2714545772,2714545772,"New Munich city, Stearns County, Minnesota",347,69
0600000US2714546960,2714546960,"North Fork township, Stearns County, Minnesota",296,61
0600000US2714547644,2714547644,"Oak township, Stearns County, Minnesota",669,89
0600000US2714549966,2714549966,"Paynesville city, Stearns County, Minnesota",2715,258
0600000US2714549984,2714549984,"Paynesville township, Stearns County, Minnesota",1297,135
0600000US2714553314,2714553314,"Raymond township, Stearns County, Minnesota",231,58
0600000US2714554268,2714554268,"Richmond city, Stearns County, Minnesota",1596,138
0600000US2714555078,2714555078,"Rockville city, Stearns County, Minnesota",2511,37
0600000US2714555510,2714555510,"Roscoe city, Stearns County, Minnesota",104,25
0600000US2714556698,2714556698,"St. Anthony city, Stearns County, Minnesota",106,37
0600000US2714556724,2714556724,"St. Augusta city, Stearns County, Minnesota",3547,25
0600000US2714556896,2714556896,"St. Cloud city, Stearns County, Minnesota",53199,40
0600000US2714557130,2714557130,"St. Joseph city, Stearns County, Minnesota",6775,20
0600000US2714557148,2714557148,"St. Joseph township, Stearns County, Minnesota",1357,147
0600000US2714557238,2714557238,"St. Martin city, Stearns County, Minnesota",342,67
0600000US2714557256,2714557256,"St. Martin township, Stearns County, Minnesota",503,81
0600000US2714558072,2714558072,"St. Rosa city, Stearns County, Minnesota",69,26
0600000US2714558090,2714558090,"St. Stephen city, Stearns County, Minnesota",887,87
0600000US2714558198,2714558198,"St. Wendel township, Stearns County, Minnesota",2186,141
0600000US2714558612,2714558612,"Sartell city, Stearns County, Minnesota",14282,32
0600000US2714558648,2714558648,"Sauk Centre city, Stearns County, Minnesota",4342,18
0600000US2714558666,2714558666,"Sauk Centre township, Stearns County, Minnesota",1138,191
0600000US2714561888,2714561888,"Spring Hill city, Stearns County, Minnesota",58,17
0600000US2714561906,2714561906,"Spring Hill township, Stearns County, Minnesota",365,55
0600000US2714567612,2714567612,"Waite Park city, Stearns County, Minnesota",7371,24
0600000US2714567630,2714567630,"Wakefield township, Stearns County, Minnesota",2797,30
0600000US2714572256,2714572256,"Zion township, Stearns County, Minnesota",271,49
0600000US2714702890,2714702890,"Aurora township, Steele County, Minnesota",505,79
0600000US2714705374,2714705374,"Berlin township, Steele County, Minnesota",473,67
0600000US2714706580,2714706580,"Blooming Prairie city, Steele County, Minnesota",1814,170
0600000US2714706598,2714706598,"Blooming Prairie township, Steele County, Minnesota",448,66
0600000US2714712052,2714712052,"Clinton Falls township, Steele County, Minnesota",370,50
0600000US2714715256,2714715256,"Deerfield township, Steele County, Minnesota",555,88
0600000US2714718746,2714718746,"Ellendale city, Steele County, Minnesota",733,111
0600000US2714727638,2714727638,"Havana township, Steele County, Minnesota",666,160
0600000US2714736386,2714736386,"Lemond township, Steele County, Minnesota",473,68
0600000US2714741426,2714741426,"Medford city, Steele County, Minnesota",1388,149
0600000US2714741444,2714741444,"Medford township, Steele County, Minnesota",705,114
0600000US2714741750,2714741750,"Meriden township, Steele County, Minnesota",624,86
0600000US2714741840,2714741840,"Merton township, Steele County, Minnesota",394,78
0600000US2714749300,2714749300,"Owatonna city, Steele County, Minnesota",25580,41
0600000US2714749318,2714749318,"Owatonna township, Steele County, Minnesota",585,85
0600000US2714761150,2714761150,"Somerset township, Steele County, Minnesota",785,80
0600000US2714763364,2714763364,"Summit township, Steele County, Minnesota",443,77
0600000US2714900676,2714900676,"Alberta city, Stevens County, Minnesota",138,41
0600000US2714903232,2714903232,"Baker township, Stevens County, Minnesota",115,36
0600000US2714911440,2714911440,"Chokio city, Stevens County, Minnesota",465,104
0600000US2714914824,2714914824,"Darnen township, Stevens County, Minnesota",309,82
0600000US2714916084,2714916084,"Donnelly city, Stevens County, Minnesota",236,64
0600000US2714916102,2714916102,"Donnelly township, Stevens County, Minnesota",84,27
0600000US2714918494,2714918494,"Eldorado township, Stevens County, Minnesota",57,21
0600000US2714919970,2714919970,"Everglade township, Stevens County, Minnesota",105,32
0600000US2714922274,2714922274,"Framnas township, Stevens County, Minnesota",342,46
0600000US2714926936,2714926936,"Hancock city, Stevens County, Minnesota",757,107
0600000US2714929438,2714929438,"Hodges township, Stevens County, Minnesota",236,92
0600000US2714930212,2714930212,"Horton township, Stevens County, Minnesota",143,43
0600000US2714943846,2714943846,"Moore township, Stevens County, Minnesota",248,71
0600000US2714944242,2714944242,"Morris city, Stevens County, Minnesota",5343,26
0600000US2714944260,2714944260,"Morris township, Stevens County, Minnesota",423,85
0600000US2714950380,2714950380,"Pepperton township, Stevens County, Minnesota",111,32
0600000US2714953818,2714953818,"Rendsville township, Stevens County, Minnesota",166,33
0600000US2714959044,2714959044,"Scott township, Stevens County, Minnesota",121,31
0600000US2714962752,2714962752,"Stevens township, Stevens County, Minnesota",71,26
0600000US2714963724,2714963724,"Swan Lake township, Stevens County, Minnesota",189,59
0600000US2714963976,2714963976,"Synnes township, Stevens County, Minnesota",103,30
0600000US2715101864,2715101864,"Appleton city, Swift County, Minnesota",1495,125
0600000US2715101882,2715101882,"Appleton township, Swift County, Minnesota",184,47
